Tera	Wuyo dialect,Pidlimdi,Yamaltu,Tera jezik [hr],Teraeg [br],Hinna,Nimalto,Pidimdi
Bura Kokura	
Nyimatli	
Pidlimndi	Ghena,Ghuna,Hina,Hinna,Pidlimdi
Matakam	
Cuvok	Chuvok,Tchouvok
Mafa	Bula,Bulahai,Matakam,Mofa,Natakan,Matakam I,Matakam II
Central Mafa	
Koza	
Ldamtsai	
Mokola	
Mokolo	
Ouzal	
East Mafa	
Roua	
Soulede	
Nuclear Mafa	
West Mafa	
Magoumaz	
Mavoumay	
Mefele	Boulahay,Bula,Bulahai,Sirak
Muhura	Mouhour
Nuclear Mefele	
Serak	Sirak
Shugule	Chougoule
Sukur	Adikimmu Sukur,Gemasakun,Sakul,Sugur,Sakun
Unclassified Biu-Mandara	
Jilbe	Yilbe,Zoulbou
East Chadic	
East Chadic B	
Barainic	
Barain	Baraïn,Barein,Guilia,Jalkia,Barein [en],Barein language [en],Giliya,Jalkiya,Komiya
Central Barain	
Giliya	Guilia
Jalkiya	Jalkia
Komiya	Komi (Chad)
Jalking	Dagne,Jelkin,Sakaya,Barain,Baraïn,Barein,Guilia,Jalkia
East Chadic B.1	
Dangla-Mabire-Birgit	
Birgit-Mogum-Toram	
Birgit	Bergit,Berguid,Birgid,Birguid
Abgue	
Agrab	
Duguri (Chad)	
Eastern Birgit	
Mogum	Mogoum,Jegu
Koffa	
Mogum Urmi	
Mogum Déle	
Mogum Diguimi	
Toram	Torom,Torum
Dangla	
Bidiyo	Bidiya,Bidio,Bidiyo-Waana,Bidyo,Diongor,Dionker,Hadjaraï-Bidio
Bigawguno	Tounkoul
Garawgino	Kafila
Jekkino	Kofilo
Nalguno	Niergui
Oboyguno	Zerli
Dangaleat	Dangaléat (Western),Western,Dangla,Danal,Dangal,Dangaléat,Dangaléat [en],Dangaléat language [en],C Dangla,Central Dangaleat,E Dangla,Karbo,W Dangla,West Dangaléat
Central Dangaleat	
East Dangaleat	
West Dangaléat	
Migaama	Migama,Jonkor,Dionkor,Djonkor,Djonkor Abou Telfane,Dyongor,Jongor,Jonkor of Abu Telfan,Dyongor Baro,Hadjaraï-Dionkor,Jonkor Abu Telfan
Dambiya	Ndambiya
Doga (Chad)	
Gamiya	
Nuclear Migaama	
Unclassified Dangla	
Jonkor Bourmataguil	Djongor Bourmataguil,Dougne,Karakir
Dougne	
Musunye	
Mabire	Mabiri,Lenga Mabire [pms]
Mubic	
Kajakse	Kadjakse,Kajeske,Kawa Tadimini,Kujarge,Kujarke,Mini,Kadjagsé/Kadjaksé,Kadjaksé
Masmaje	Masmadje,Mesmedje,Masmadjé,Mesmédjé
Mubi	Minjile,Moubi
Zirenkel	Zerenkel [en],Zerenkel
East Chadic B.3	
Mawa (Chad)	Mahoua,Mahwa,Mawa,Mawa [en],Mawa language [en],Mahoura
Sokoroic	
Miltu	Miltou,Miltú,Gàlì,Miltu of Bruel
Saba-Sokoro-Tamki	
Saba	Jelkung
Sokoro	Bedanga,Bedánga,Sokoros
Bedanga	
Nuclear Sokoro	
Tamki	Temki,Tamkieg [br]
Ubi	Oubi
Mukulu	Mokilko,Mokulu,Diongor Guera,Djonkor Guera,Dyongor Guera,Jonkor of Guera,Jonkor-Gera,Mokoulou,Diongor,Djonkor der Gera-Massivs
Doliki	
Gugiko	
Mezimko	
Mokilko	
Moriko	
Seginki	
East Chadic A	
East Chadic A.3	
Kera	East Chadic A.3,Kera Group,Kere,Kera jezik [hr],Keraeg [br],Kéra,Tuburi
Nyimathli	
Kwang	Kouang,Kuang,Kwong,Modgel,N'Gam
Aloa	
Gaya (East Chadic)	
Kawalké	
Mindéra	
Mobou	Mobu
Ngam (Chad)	
Nuclear Kwang	
Tchagin	Tchakin
East Chadic A.2	
East Chadic A.2 1	
Lele (Chad)	Lele,Chad,Lele [en],Lélé
Nancere	East Chadic A.2,Lele Group,Nancere Group,Nanchere,Nangcere,Nangire,Nangjere,Nanjeri,Nantcere,Massa de Nung Tiéré,Nantchéré
East Chadic A.2 2	
Gabri-Kimre	
Gabri	Gabere,Gaberi,Gabri-Nord,Ngabre,Northern Gabri,Southern Gabri,Dormo,Gabéri,Gabéri de Darbe,Gabéri of Bruel,Gabéri of Darbé,Gabéri of Decorse,Tshīre
Kimre	Gabri-Kimré,Kimré,Kimré [en]
Buruwa	Bordo
Kimruwa	
Tchire	Chire,Chiri,Tchere-Aïba
Kabalai	Gablai,Kaba-Lai,Kabalay,Kabalaye,Keb-Kaye,Lai,Lay,Kaba,Masa de Lai,Massa de Lai
Gablai	
Tobanga	Gabri,Gabri-Nord,Gabri-North,Northern Gabri,Gabri of Nderesia
Gabri-North	
Moonde	
Nuclear Tobanga	
East Chadic A.1	
East Chadic A.1 1	
Mire	Chad
Ndam	Dam,Gulei,Ndamm,Dăm,N'Dam (Chadic),Ndam of Bruel,Sara-Ndam
Ndam Dik	Northern Ndam
Ndam-Ndam	Southern Ndam
Somrai	East Chadic A.1,Shibne,Sibine,Somrai Group,Somre,Somrei,Soumrai,Soumray,Sounrai,Sumrai,Soumray [fr],Somray,Somraï,Somré,Soumraye
Tumak	Dije,Sara Toumak,Toumak,Tumac,Tumag,Tummok,Toumak [fr],Clearly an East Chadic A group language,Gulei,Toummak,Tumak of Bruel
Mod	Mawer,Moden,Modin,Mot,Motin,Motun
Nuclear Tumak	
East Chadic A.1 2	
Boor	Bwara,Damraw
Gadang	Gadango,Gadangeg [br]
Sarua	Saroua,Sarwa,Sarouaeg [br],Sarua jezik [hr]
Masa	
North Masa	
Marba-Musey-Ham	
Ham	
Marba	Azumeina,Kolong,Kulong,Kulung,Maraba,Marba [ca],Marba hizkuntza [eu],Marba jezik [hr],Marbaeg [br],Monogoy
Monogoy	
Musey	Bananna,Bananna Ho Ho,Mosi,Moussei,Moussey,Musaya,Musei,Museyna,Musiina,Musoi,Mussoi,Mussoy,Banana-Mouseye,Lew,Mousseye
Bongor-Jodo-Tagal-Berem-Gunu	
Jaraw-Domo	
Lew	
Pe (Chadic)	
Pe-Holom-Gamé	
Masa-Gizey-Zumaya	
Gizey	
Masana	Masa,Banana,Massa,Walia,Llengua massa [ca],Masana hizkuntza [eu],Masana jezik [hr],Masaneg [br],Massa [fr],Massa language [en],Masa-Yagua,Yagoua
Banana	Bana
Bongor	
Budugum	
Bugudum	
Central Masa	
Gizay	
Wina	
Gumay	Goumaye
West Masa	
Domo	
Walia	
Yagwa	
Zumaya	Llengua zumaia [ca],Zoumayeg [br],Zumaia hizkuntza [eu],Zumaya jezik [hr]
South Masa	
Herde	He'dé,Herdé,Ka'do Herdé,Zime,Herdé [en],Kado,Vun Hede
Mesme	Djime,Djiwe,Zime,Besme,Mesmé (Kado),Misme,Zime-Batna
Bero	
Zamre	
Ngete	Ka'do Ngueté,Nge'dé,Nguetté,Ngueté,Zime,Zime-Ngete
Peve	Lamé,Lame,Ka'do,Ka'do Pevé,Pévé,Zime,Pévé [en],Dar (Weimba),Dari,Lame (Peve),Lamé),Nok ou Sigza,P'evé,Pévé (Vaimba-Lamé),Zime-Dari
Dari (Chadic)	
Doe (Chadic)	
Lamé	
West Chadic	
West Chadic A	
West Chadic A.4	
Fyer-Tambas	
Fyer	Fier,Ron Group B,Fyer jezik [hr],Fyer with Tambas
Tambas	Fier,Fyer,Tambes,Tembis,Rom
Ronic	
Kulere	Akande,Akandi,Kande,Korom Boye,Tof,Kaleri,Kulere (Dashid),Kulere (Diggot),Kulere (Kamwai),Kulere (Kwarka),Kulere (Marhai),Kulere (Massenge),Kulere (Richa),Kulere (Tabui),Kulere (Tamoso),Kulere (Tukye),Richa
Kamwai-Marhai	
Richa	
Tof	
Mangar	Mangar clearly different enough from Daffo-Butura to be a distinct language
Mundat-Karfa	
Duhwa	Karfa,Kerifa,Nzuhwi,Sabei,Sore-Sabaut
Mindat	Mundat,Nigeria,Mundat [en],Mundat language [en]
Ron	Ron (Chadic),Baron,Bokkos,Challa,Daffo,Bokos,Daffo-Butura,Monguna,Ron or Boram,Schala,Shagawu
Bokkos	Alis I Run
Daffo-Butura	Butura,Lis Ma Run
Sya	Nigeria,Sha,Sha [en],Sha language [en],Scha
West Chadic A.1	
Gwandara	Kwandara,Central Gwandara,Garaku,Gitata,Karshi,Nimbia,Northeastern Gwandara,Northern Gwandara,Western Gwandara
Gwandara Southern	Kyan Kyar
Gwandara Karashi	
Gwandara Eastern	Toni
Gwandara Gitata	
Gwandara Koro	
Nimbia	
Hausa	Abakwariga,Habe,Haoussa,Hausa Group,Hausawa,Haussa,Hawsa,Kado,Mgbakpa,Bahasa Hausa [id],Haousaeg [br],Haoussa [fr],Hausa [cy],Hausa jezik [sh],Hausa linguo [io],Hausan kieli [fi],Haussa [ca],Hausų kalba [lt],Hauština [cs],Hawsa simi [qu],Haúsa [is],Haŭsa lingvo [eo],Idioma hausa [es],Język hausa [pl],Lenga Hausa [pms],Lingua hausa [it],Língua haúça [pt],Bauchi,Bugimbinour,Daura,Dogon Doutchi,Guddiri,Haoussa de Dogondoutchi,Hausa A,Hausa C,Hausa Kano,Hausa of Niger,Haussawa,Haussá,Hawsa de Filingué,Haússa,Housa Berni Kadzina,Housa-Kano,Houssa,Howssa,Kano,Kano Houssa,Katsina,Kurfey/Filingue,Mallowa,Salaga Hausa,Sokoto,Zaria
Aderawa	
Damagaram	
Dawra	
Eastern Hausa	
Hadejiya	
Kano	
Katagum	
Gaya	
Kurfey	
North Hausa	
Arawa	
Arewa	
Western Hausa	
Adarawa	
Gobirawa	
Katsina	
Kebbawa	
Sokoto (Hausa)	
Zamfarawa	
West Chadic A.2-3	
West Chadic A.2	
Boleic	
Karekare	Karai Karai,Karaikarai,Kerekere,Kerrikerri,Kare-Kare,Kerre-Kerre
Birkai	
Jalalam	West Karekare
Kwarta Mataci	
Nuclear Boleic	
Galambu-Bele	
Galambu	Galambe,Galambi,Galembi,Galambawa
Kirfi-Bele	
Giiwo	Bu Giiwo,Kirfi,Kirifawa,Kirifi,Giiwo (Kirfi)
Ngamo-Bele	
Bolanci-Bele	
Beele	Bele,Bellawa
Bole	Ampika,Bolanchi,Bolawa,Bolewa,Borpika,Daza,Dazawa
Fika Bole	
Gadam-Bara	
Ngamo	Gamawa,Gamo,Ngamawa,Gudi Ngamo,Ngamo-Gudi
Gera-Geruma-Kubi-Deno	
Gera-Geruma	
Gera	Gerawa
Geruma	Gerema,Germa,Gerumawa
Duurum	
Gamsawa	Gamshi
Sum	
Kubi-Deno	
Deno	Be,Denawa,Denwa,Kuba,Kubawa,Kubi,Denawa-Germawa-Gamsawa
Kubi	Be,Denawa,Deno,Denwa,Kuba,Kubawa,Kobi
Unclassified Boleic	
Bure	Bubure,Bure jezik [hr],Bubbure,Bubburè
Kholok	Kode,Koode,Kwoode,Pia,Pitiko,Piya,Widala,Wurkum
Kunshenu	
Maaka	Maga,Magha,Maha,Maka,Baina,Faia (Wantobari),Ikobi,Komaio,Kuri,Moka,Sorobo
Nyam	Nyambolo
Tangalic	
Dera (Nigeria)	Kanakuru,Dera, Kanakuru,Dera,Dera [en],Dera/Kanakuru
Gasi	
Shani	
Shellen	
Nuclear Tangalic	
Kushi	Chong'e,Chonge,Chongee,Filiya,Goji,Kushe,Pero,Pipero
Pero	Chong'e,Chonge,Filiya,Goji,Kushe,Kushi,Pipero
Piya-Kwonci	Ambandi,Pia,Pitiko,Piya,Wurkum
Kwonci	
Piya	Ambandi,Pitiko,Wurkum
Tangale-Kwami-Kupto	
Kwami-Kupto	
Kutto	Kupto,Kúttò
Kwaami	Kwami,Komawa,Kwam,Kwamanchi,Kwom
Tangale	Tanagale,Tangle
Biliri	
Kaltungo	
Shongom	
Ture	
West Chadic A.3	
Goemaic	
Goemai	Ankwai,Ankwe,Ankwei,Kemai,Ankwé [fr],Goemai jezik [hr],Goemaieg [br]
Montol	Baltap,Montal,Montoil,Teel
Baltap-Lalin	
Nuclear Montol	
Talic	
Piapung-Koenoem	
Koenoem	Kanam,Koenoem/Kanam,Korenoem
Pyapun	Pyapum,Piapun,Piapung: Moedom,Piapung: Moewa,Pyapung
Tal	Amtul,Kwabzak
Belneng	Belning,Belnәng,Bәlnәŋ,Korom Belning,Langung Belning
Kofyar-Mushere-Chip	
Cakfem-Mushere-Jibyal	Cakfem-Mushere,Chakfem,Chakfem-Mushere,Chokfem,Jajura,Kadim-Kaban,Mupun,Mwaghavul,Sura,Cakfem-Mushere [en],Cakfem-Mushere language [en]
Chakfem	
Mushere	
Kofyaric	
Jakattoe	Jorto,Nigeria,Jorto [en],Jorto language [en],Chakato,Jakato,Jorto following Ames 1934,Jorto following Netting 1968:41-42
Pan	Kofyar,Nigeria,Kofyar [en],Kofyar language [en],Actually Mernyang,Bwol,Bwol and Dimmuk,Bwol/Mbol,Chakato,Dimmuk,Gwaram/Goram,Jakato,Jibyal,Kwang,Mernyang,Mirriam,Nteng
Bwal-Goram	
Bwall	Bwal,Bwol,Mbol
Gworam	Giverom,Goram
Kofyar-Doemak	Dimmuk,Dimuk,Doemak
Jibyal	Ankwei
Jipal	Jepal,Jepel,Jibyal
Kwagallak	Kwa'alang,Kwalla
Mernyang	Mirriam
Nteng	Chasoekoe,Koelaken
Miship	Chip,Cip,Ship,Kapil — Longmaar,Minting — Jiɓaam
Doka (Nigeria)	
Mwaghavul	Mupun,Maghavul,Mwaghavul (Mupun),Sura,Cakfem-Mushere,Chakfem,Chakfem-Mushere,Chokfem,Jajura,Kadim-Kaban
Mupun	
Panyam	
Takas	
Ngas	Angas,Karang,Kerang,Angas [fr],Lenga Ngas [pms],Ngas jezik [hr],Ngaseg [br],Angass
Hill Angas	
Plain Angas	
Yiwom	Angas Group B,Gerka,Gerkanchi,Gerkawa,Gurka,Gurkawa,Yiwom/Gerka,Ywom
West Chadic B	
West Chadic B.1	
Duwai	Eastern Bade,Evji,Bode-Doei,Doai
Ngizim-Southwestern Bade	
Ngizim	Ngezzim,Ngizmawa,Dgodjin,Mengum,Ngie,Ngizimanci,Ngo:djin,Ngojin
Shira-Southwestern Bade	
Bade	Gusha Bade,Bade Group,Badé,Bedde,Bede,Gidgid,West Chadic B.1,Badeg [br],Bode,Bode-Abunogo,Bode-Ngodsin,Kallaghee,Karage village
Gashua Bade	Mazgarwa
Shirawa	Shira
Southern Bade	Bade-Kado
Western Bade	Magwaram. Maagwaram
Shira	
Auyokawa	Auyakawa,Auyo,Awiaka,Auyokawa jezik [hr],Auyokawa/Shira,Shiranci,Shirawa,Shirawa (said to be a dialect of Bade)
Teshenawa	Teshena,Techenaweg [br],Teshenanci
West Chadic B.2	
Ajawa	Aja,Ajanci,Ajawa [ca],Ajawa jezik [hr],Lingua ajawa [gl],Ajawa-Ajanci,Ajawa/Ajanci
Ciwogai	Sago,Tsagu,Sagoawa
Diri	Diriya,Dirya,Diryawa
Mburku	Barke,Barko,Burkanawa,Kanawa,Kariya Wuufu,Lipkawa,Mburkanci,Wudufu,Ve Mveran
Pa'a	Pa'anci,Paanci,Afa,Afanci,Afawa,Fa'awa,Foni,Fucaka,Pa'awa,Pala,Afawa or Pa'awa,Apawa,Fūcaka,Fuuceka,Paa
Siri	Sirawa
Warji-Gala-Kariya	
Kariya	Kariyu,Kauyawa,Lipkawa,Vinahe,Wihe,Kariyawa,Wiihe
Miya	Miyawa,Muya,Miyanci,Vene Mi
Demshin	
Faishang	
Federe	
Fursum	
Gala	
Warji	Sar,Sarawa,Warja,Warjawa,Serzakwai,Wurjawa,Aja,Ajanci,Ajawa,Sirzakwai,Werji
Zumbun	Jimbin,Jimbinawa,Zoumbouneg [br],Zumbun jezik [hr],Vina Zumbun
West Chadic B.3	
South Bauchi East	
Boghomic	
Boghom	Bogghom,Bogham,Boghorom,Bohom,Bokiyim,Borrom,Burma,Burom,Burrum,Burum,Kir,Kir-Balar,Kirr,Larbawa,Saya Group C,Zaar Group C,Baramawa (Baram),Barmawa or Mbarmi (Zul),Burrumawa,Kibyen or Burumawa
Kir-Mangas	
Kir-Balar	Bogghom,Boghom,Boghorom,Bohom,Bokiyim,Borrom,Burma,Burom,Burrum,Burum,Kir,Kirr,Larbawa,Kiir,Laar
Mangas	Nigeria,Mansi,Mantsy
Guruntumic	
Guruntum-Mbaaru	Gurdu-mbaaru,Gurdung,Guruntum,Tala,Guruntum language [en],Guruntawa,Mbaaru,Gùrdùŋ,Gùrùntùm
Dooka	
Gar	
Gayar	
Karakara	
Kuuku	
Lungu	Adong,Cilungu,Ichirungu,Icilungu,Kilungu,Kirungu,Rungu
Mbaaru	
Jimi (Nigeria)	Bi-Gimu,Jimi,Jimi [en],Jimi language [en]
Zumo	
Tala-Sho-Zangwal	
Ju	Sho
Tala	Gurdu-mbaaru,Gurdung,Guruntum,Guruntum-Mbaaru,Lungu
Zangwal	Twar,Zwangal,Sòòr,Zangwal of Zungur,Zaŋwal
South Bauchi West	
Northwest South Bauchi	
Gejic	Gejawa,Geji,Gezawa,Groupe geji,Grupo geji,Kayauri,Geji [en],Boolu,Bu,Buu,Gezawa (Zul-Dorei-Tulai-Danshe-Kayauri),Gezawa-Geji,Gyaanzi,Magang,Migang,Mәgang,Pelu,Bagba,Gaejawa,Geeji,Gyaazə,Gyannzi,Kaiyorawa
Gyaazi	Nuclear Geji,Boolu,Geji,Gezawa (Zul-Dorei-Tulai-Danshe-Kayauri),Gezawa-Geji,Gyaanzi,Magang,Migang,Mәgang,Pelu
Bolu	Magang,Pelu
Geji	
Pelu	
Bu (Zaranda)	Buu,Zaranda,Bu,Buu (Nigeria),Zarandaa
Polcic	
Luri	Lurí,Lur,Lúr
Polci	Groupe Polci,Palchi,Palci,Polchi,Barang,Bili/Buli,Buli,Langas,Nyamzax,Pelci,Zul,Polshi,Posa,Posanchi,Posi,Posə,Pəlci
Baram	Barang,Mbaram
Buli (Polci)	
Dir	Baram Dutse,Diir,Dra,Diri,Dììr
Langas	Lundur,Nyamzax,Laŋas,Nyamzak,Nyámzax
Lundur	
Polchi	
Zul	Barma,Bi Zule,Mbarmi,Zulawa,Zull,Zùl
Southwest South Bauchi	
Dass	Barawa,Barawa of Dass,Bandas,Barawa mountaineers of Dass,Boodii,Dikshi/Baraza,Dott,Dwot,Lukshi,Lukshi (Dass cluster),Wangday,Zodi,Boodli,Dekshi,Dot,Durr-Baraza,Dwat,Wandi,Zumbul
Durr-Baraza	Bandas
Wandi	Wangday
Zodi	
Zumbul	Boodla
Zakse-Saya	
Dyarim	Kaiyorawa,Dyarim Tə,Dyarum,Dyàrìm Tə́,Kaiwari,Kayaurinci,Ndyarim Tə
Saya	Gambar Leere,Kal,Lusa,Sayanci,Sayara,Sayawa,Seiyara,Seiyawa,Seya,Seyawa,Vigzar,Vikzar,Zaar,Sigidawa,Sigidi,Zaar (Gambar Leere),Zaar Gambar Leere,Zaar Kal,Zaar Lusa,Zaksi,Za:r
Sigidi	Guus,Segiddi,Sigdi,Sugudi
Zaar	
Gambar Zaar	Gambar
Kal	
Lere (Sayanci)	
Lusa	
Zakshi	Zaksa,Zaksi,Zaksə
Zari	Zakshi,Zariwa,Boot,Boto and associated hamlets,Kopti,Zaarī,Kwapm
Boto	Bibot,Boot
Kopti	Nuclear Zari
Zeem	Zeemo,Chaari,Dokshi,Lushi,Tule
Danshe	Chaari,Caari,Chari,Cààrí,Danche
Lushi	Dokshi,Lukshi
Tulai	Nuclear Zeem,Tule
Cushitic	
Beja	Bedauye,Bischari,Bedawi,Bedawiye,Bedawye,Bedja,Bedwi,Bedya,Bedàwie,Lobat,To-Bedawie,Bedawi hizkuntza [eu],Bedawieg [br],Bedawiyet [en],Bedawiyet jezik [hr],Bedscha [de],Bedžan kieli [fi],Beĝaa lingvo [eo],Idioma beya [es],Język bedża [pl],Llengua beja [ca],Língua beja [pt],Adareb and Bishareen,Bisharin,Blemmyica,Blemmyicus,Hadendoa,Medjaiu,Rom,Some Beni Amer speak Beja,Szauaken (= Beja),To'bedauwié
Ababda	
Amara (Beja)	
Beni-Amir	B.amer
Bisharin	Bisariab,Bisarin
Hadareb	Hadaareb
Hadendoa	Hadendiwa,Hadendowa
Agaw	
Awngi	Agaw,Angwi Agaw,Awiya,Agau,Agew,Agow,Awawar,Awi,Damot,Hawiya,Kwollanyoch,Aongieg [br],Awngi [ca],Awngi hizkuntza [eu],Awngi jezik [hr],Agau of Agaum,Kolisi,Kulazngi,Kumpal Agäw,Kunfal,W. Agau
Dega	
Kunfäl	
Kwolla	
Northern-Eastern-Western Agaw	
Northeastern Agaw	
Bilin	Agaw,North Agaw,Balen,Belen,Beleni,Bilayn,Bilein,Bilen,Bileno,Bogo,Bogos,Bilen hizkuntza [eu],Bilin [ca],Blin [de],Blin [en],Blin language [en],Short wordlists of Belén,Blin
Xamtanga	Agawinya,Kamir,Khamir,Khamta,Khamtanga,Simt'anga,Xamir,Xamta,Khamtanga [ca],Agow,Kailina,Khim'tanga,Khimt'anga,Tcheretch-Agow
Khamir	
Transitional Eastern Agaw	
Kailina	Kayla
Semen Agaw	Semyen
Qimant	Kemant,Agaw,Qemant,Chemant,Falasha,Falaša,K'emant,Kamant,Kemanat,Kimant,Kimanteney,Kwara,Western Agaw,Lenga Qimant [pms],Qimant [ca],Qimant hizkuntza [eu],Qimant jezik [hr],Agaou,Falascia,Falashi,Falasi,Felasha,Quara,Qwarenya
Dembiya	Dambya,Demba,Dembya
Falasha	
Qwara	Hwarasa,Quara,Qwarina,Qwarenya
Kimant	Nuclear Qimant
East Cushitic	
Dahalo	Guo Garimani,Sanye,Dahalo [de],Dahaloeg [br],Język dahalo [pl]
Highland East Cushitic	
Burji	Bambala,Bembala,Buryí,Daashi,Burji [de],Amaro-Burji,Burgi
Sidaama-Hadiyya-Kambaata	
Hadiyya-Kambaata	
Hadiyyaic	
Hadiyya	Adea,Adiya,Adiye,Hadia,Hadiya,Hadya,Hadiyya hizkuntza [eu],Język hadija [pl],Lingua hadiya [it],Língua hadia [pt]
Leemo	
Soro	
Libido	Marako,Maraqo,Język libido [pl],Libido [de],Libido hizkuntza [eu]
Kambaataic	
Alaba-K'abeena	Alaba,Allaaba,Halaba,Alaba hizkuntza [eu],Alaba-K’abeena [en],Alaba-K’abeena jezik [hr],Alabeg [br],Lingua alaba [gl],Wanbasana [en],Alaba-Kabeena
Kambaata	Donga,Kambara,Kambata,Kambatta,Kemata,Kembata,Kambaata [de],Kambaata hizkuntza [eu],Cambatta,Tembaro,Tembarsa,Timbaro
Qebena	K'abena,Kambena,Kebena,Qabena
Tambaro	
Timbaro	Timbaaro,Timbara
Sidaama-Gedeo	
Gedeo	Darasa,Darassa,Derasa,Derasanya,Deresa,Geddeo,Gedeo hizkuntza [eu],Lenga Gedeo [pms],Gedeo (Derasa)
Sidamo	Siclamo,Sidaminya,Sidámo 'Afó,Język sidamo [pl],Lenga Sidamo [pms],Sidama [de],Sidamo [ca],Sidamo hizkuntza [eu],Sidamoeg [br],Sidaama,Sidama
Lowland East Cushitic	
Saho-Afar	Afar-Saho,Northern
Afar	Qafar,Adal,Afaraf,Danakäli,Afar [de],Afara lingvo [eo],Afareg [br],Afariko [eu],Afarin kieli [fi],Afarski jezik [hr],Afarčina [sk],Afarština [cs],Afaršćina [hsb],Afarų kalba [lt],Afāru valoda [lv],Bahasa Afar [ms],Gjuha afare [sq],Idioma afar [es],Język afar [pl],Lingua afar [gl],Llengua àfar [ca],Língua afar [pt],Qafár af [aa],Danakil
Aussa	
Baadu	Ba`adu
Central Afar	
Northern Afar	North Afar
Saho	Sao,Shaho,Shiho,Shoho,Lenga Saho [pms],Língua saho [pt],Saho [ca],Saho hizkuntza [eu],Sahoeg [br],Assaorta,Danakil Shiho (about Arkiko),Irob,Saaho
Central Saho	
Dabrimeela	
Minifire	
Northern Saho	
Assaorta	
Tharuuca	
Southern Saho	
Irob	
Xazo	
Southern Lowland East Cushitic	
Mainstream Lowland East Cushitic	
Oromoid	
Konsoid	Konso Languages,Konso-Gidole
Gidole-Bussa	
Bussa	Busa,D'oopace,D'opaasunte,Dobase,Gobeze,Goraze,Gowase,Gowaze,Lohu,Mashelle,Mashile,Masholle,Mosiye,Musiye,North Bussa,Orase,Bussa [de],Bussa hizkuntza [eu],Mosittacha,Mussiye,Muusiye,South Bussa,West Bussa in Bussa Naalo,Mossittaata,Mossiya,Mossiye
Dirasha	Dhirasha,Diraasha,Dirayta,Gardula,Gardulla,Ghidole,Gidole,Konso hizkuntza [eu],Konso language [en],Lenga Komso [pms],Darasa
Konso	Af-Kareti,Conso,Gato,Karate,Kareti,Komso,Khonso [en],Ayayte Konso,Fasha Konso,Karatti Konso,Kolma Konso,Turo
Nuclear Oromo	
Central-Eastern Oromo	
Central Oromo	
Borana-Arsi-Guji Oromo	Oromo (Boraana),Boraana,Borana,Boraan,Oromo,Afan Oromo,Booran,Boran,Borena,Galla,Oromo Proper,Oromo, Borana-Arsi-Guji,Southern Oromo,Borana [fr],Borana language [en],Arsi,Arsi Oromo,Arsi dialect as spoken in Adamiitulluu-Arsi-Nagalle-Zway-Meqii (the Rift Valley area)-Robee-Gobba (the highland area),Boni from the French merchant Greffulhe,Borana Galla,Gabbra,Galla in Kenya,Garre Oromo,Kenya Galla,Kenya Oromo,Kigálla,Oromo-Borana-Arsi-Guji,Oromona of Scolart (1885),Southern Galla,Waata,Yaabelloo (the Borana dialect in Southern Ethiopia)
Arsi	Arusi,Arussi
Borana	
Yaabelloo	
Gabra	Gabbra,Gebra
Guji	Gujji,Jemjem
Kereyu	
Sakuye	Saguye
Salale	Selale
Orma	Galla,Uardai,Wadai,Warday,Wardei,Munyo
Munyo	Korokoro,Munyo Yaya
Nuclear Orma	
Orma (Kenya)	
South-East-North Oromo	
Eastern Oromo	Oromo (Harar),Harar,Harar Oromo,Harar of Dirre Dawa town,Oromo,Oromo (Dirre Dawa Harar),Oromo (Eastern),Eastern,Harer,Ittu,Oromo Proper,Oromo, Eastern,Barentu (or eastern or Hararge) dialect as spoken in Dirree-Dhowaa-Bisidiimoo-Jijjiga-Chercher areas,Dire Dawa,Mostly Harar Oromo,Mostly based on Cahagne's Bible translations of Harar Oromo,N Oromo,No dialect stated but data,North Oromo,Oromo dialect not specified in Bader 2006 but examples show a North or East variety,Oromo of Bitima (2000) where no dialect is stated but data,Oromo-Eastern,Oromonica of Chiarini 1887,Raayaa Oromo in Tigre,Raya,Raya dialect as spoken in the Alemata area,Rayya,Wallo,Wollo,Wolo,Wolo dialect as spoken in Baatee area
Barentu	
Northern Oromo	
Raya	
Wolo	Wello,Wollo
Waata	Oromo (Waata),Waata Oromo,Oromo,Ariangulu,Langulo,Sanya,Sanye,Waat,Wasanye,Ariangulo,Liangulo,Wa-Langulu or Ariangulu of the Taru Desert is very close to Galla,Waliangulo,Wáttā
West Central Oromo	Oromo (West-Central),Oromo (Mechaa),Oromo (Western),Oromo,Afan Oromo,Galla,Oromiffa,Oromo Proper,Oromo, West Central,Oromoo,West-Central,Gallinya spoken in Wollega,Ilmorma,Ilubabor Oromo,Maccaa Oromo,Maccha,Mainly Moreno's Galla,Mec'a Galla,Meccaa,Meccia,Mecha,Mecha Galla,Mecha dialect as spoken in Dambi Dollo area-Western Oromia (mainly based on Janko's idiolect),Nekemte/Nejo Galla,Oromo of Mechaa in Wellega,Oromo-West Central,Oromonicam presumbly because of where Massaja stayed most of his time,Shoa Oromo,Tulama Galla,Tulema,Tulema (Sulultaa-Gabra-Guraacha-Fiche area),W Central Oromo,Wellega Oromo,Western Ethiopian Oromo,Western Oromo,Wollega
Mecha	Maccha,Macha,Wallaga,Wellaga,Wollega
Tulema	Shewa,Shoa,Tulama
Western Oromo	
Omo-Tana	
Eastern Omo-Tana	
Baiso-Jiiddu	
Baiso	Bayso,Alkali,Gidicho,Baiso hizkuntza [eu],Bayso [de],Lenga Baiso [pms],Gedicho
